Datetime,Open,High,Low,Close,Volume,log_return,volatilidad,ma_5,ma_20,ma_50,RSI,ma_10,ma_100,future_return,signal
2024-07-01 12:00:00,62605.10546875,62800.5078125,62605.10546875,62792.2890625,300451840,0.0033926592543958457,0.0026107202659429603,62779.4875,62740.719921875,61744.955,49.840383145633474,63038.1421875,61583.83834635417,0.0025775706685720046,1
2024-07-01 13:00:00,62805.2421875,62986.11328125,62495.51171875,62625.75,622977024,-0.0026557449251788778,0.002647408698449281,62729.09453125,62791.7494140625,61776.92328125,48.4677577824403,62965.57421875,61600.918865266394,0.006340742426238499,2
2024-07-01 14:00:00,62691.44140625,62812.8984375,62559.375,62767.1875,666066944,0.0022559095081856055,0.0028179343472945653,62713.86796875,62833.08046875,61813.400234375,48.93548528931434,62921.36953125,61619.72964969758,0.0134724054666302,2
2024-07-01 15:00:00,62745.3046875,62954.140625,62745.3046875,62954.140625,646486016,0.0029740898476256217,0.002892760737584125,62743.796875,62884.179296875,61852.155859375,35.30084717099007,62880.658984375,61640.91077628968,0.010371326846303042,2
2024-07-01 16:00:00,63032.6953125,63222.19140625,62898.2109375,63022.84375,1024880640,0.0010907251376444961,0.002944399869809481,62832.4421875,62939.9314453125,61894.128984375,41.05025849148746,62848.953125,61662.503479003906,0.0007284065152963759,1
2024-07-01 17:00:00,63037.625,63612.8125,63010.6484375,63612.8125,739919872,0.009317644584702151,0.0042177743993312075,62996.546875,63028.5935546875,61946.4665625,55.35157874532135,62888.0171875,61692.508233173074,-0.005664395439204939,0
2024-07-01 18:00:00,63577.10546875,63777.2265625,63435.984375,63607.05859375,941193216,-9.045609313159754e-05,0.003663055857961194,63192.80859375,63068.9494140625,62000.894453125,58.62709254198638,62960.9515625,61721.516571969696,-0.009116703893724432,0
2024-07-01 19:00:00,63586.40625,63586.40625,63042.0390625,63068.75,534769664,-0.008499047135545392,0.00476927937748331,63253.12109375,63087.3224609375,62043.433125,44.567237859196126,62983.49453125,61741.62453358209,-0.0023141908631453267,1
2024-07-01 20:00:00,63210.9296875,63332.015625,63120.71875,63252.484375,0,0.002909004261667946,0.004819230148737482,63312.78984375,63108.9392578125,62089.43484375,48.46869162395736,63028.293359375,61763.84306066176,-0.006246172642922376,0
2024-07-01 21:00:00,63247.01953125,63247.01953125,62990.203125,63027.171875,0,-0.0035684724806017473,0.004817393162386521,63313.65546875,63083.7314453125,62130.91078125,46.708235740963474,63073.048828125,61782.15217391304,-0.0024670039385294995,1
2024-07-01 22:00:00,63055.76171875,63088.91796875,62768.28515625,62922.796875,0,-0.001657404522271235,0.0047696924711731125,63175.65234375,63062.1208984375,62170.668359375,50.828148881665335,63086.099609375,61798.44709821429,-0.0010713773997351739,1
2024-07-01 23:00:00,62919.71875,62966.58203125,62782.3515625,62857.3984375,0,-0.0010398845896333322,0.00468859122881953,63025.7203125,63037.4193359375,62209.0696875,50.25570003916383,63109.264453125,61813.361905809856,0.0011801887382241194,1
2024-07-02 00:00:00,62844.41015625,62913.23046875,62751.875,62871.68359375,0,0.00022723710506253274,0.0046415390521268515,62986.30703125,63020.541796875,62249.287734375,51.23129787386356,63119.7140625,61828.06081814236,0.003412083552369216,1
2024-07-02 01:00:00,62863.24609375,62874.99609375,62763.2109375,62855.3828125,0,-0.0002593042501869252,0.004535627071537907,62906.88671875,62995.2486328125,62288.78890625,55.472100010231706,63109.83828125,61842.13372217466,0.002504881928245828,1
2024-07-02 02:00:00,62855.52734375,63019.19921875,62855.52734375,62931.58203125,0,0.001211560008075169,0.004539479825109291,62887.76875,62974.8326171875,62328.77375,52.92230834413727,63100.712109375,61856.85599662162,0.0002987495410597951,1
2024-07-02 03:00:00,62957.6875,63185.38671875,62948.578125,63086.20703125,0,0.002454019845119472,0.0032992494875811814,62920.45078125,62968.034375,62373.38953125,59.70873066729043,63048.0515625,61873.24734375,-0.004856449839316435,1
2024-07-02 04:00:00,63078.71484375,63151.44140625,63012.828125,63012.828125,0,-0.0011638299126034964,0.003289917122807418,62951.53671875,62974.7900390625,62419.176796875,55.332370040227666,62988.628515625,61888.24182771381,-0.007370337041986197,0
2024-07-02 05:00:00,62964.9921875,63010.14453125,62934.63671875,62950.3828125,0,-0.000991485008214312,0.0019612428539636227,62967.2765625,62980.1431640625,62462.25359375,49.91376373774136,62976.791796875,61902.03586647727,-0.005498688265026197,0
2024-07-02 06:00:00,62945.56640625,62970.05078125,62769.12890625,62779.83203125,46358528,-0.0027129657905861945,0.0017714790916874327,62952.16640625,62978.9099609375,62504.37375,44.67228347346804,62929.5265625,61913.28966346154,-0.0032762064001321534,1
2024-07-02 07:00:00,62790.90234375,62790.90234375,62510.6171875,62548.40234375,337739776,-0.0036931813761605517,0.0017938228761724042,62875.53046875,62977.34921875,62541.783203125,22.31123629985956,62881.649609375,61921.329064477846,0.0013507664158338706,1
2024-07-02 08:00:00,62548.27734375,62645.83203125,62375.78125,62604.23828125,0,0.0008922854671822442,0.0018332634880551587,62779.13671875,62967.9466796875,62575.91953125,24.575838123269392,62849.79375,61929.8654296875,0.0017739164399874774,1
2024-07-02 09:00:00,62599.3125,62676.71484375,62539.76171875,62574.15234375,210706432,-0.0004806890059713431,0.0018237254910923911,62691.4015625,62965.366796875,62599.382421875,33.10750774468812,62821.469140625,61937.81958912037,0.003757417059497392,1
2024-07-02 10:00:00,62562.58203125,62655.2890625,62446.84375,62632.890625,156176384,0.000938258490358908,0.0018664926661524875,62627.903125,62958.651953125,62624.16234375,26.862889250643278,62797.58984375,61946.296065167684,-0.0009451778156693846,1
2024-07-02 11:00:00,62620.7265625,62746.19140625,62534.99609375,62715.29296875,0,0.001314775424067614,0.0019426715825452898,62614.9953125,62946.7095703125,62650.477421875,36.96213776458332,62783.580859375,61955.56108810241,-0.011748343129276861,0
2024-07-02 12:00:00,62729.69921875,62927.765625,62639.1953125,62809.26953125,0,0.0014973416865436064,0.0019680580794059514,62667.16875,62936.030859375,62678.88609375,45.212452269485084,62771.349609375,61965.724283854164,-0.013775273143712075,0
2024-07-02 13:00:00,62789.23828125,63015.03125,62508.97265625,62573.69140625,0,-0.003757741888493831,0.0020188590371815933,62661.059375,62884.0748046875,62701.781796875,39.53753028727171,62720.098046875,61972.876838235294,-0.011480026830864687,0
2024-07-02 14:00:00,62574.77734375,62632.78125,61829.671875,61978.4921875,863981568,-0.009557500034371884,0.003430812028594845,62541.92734375,62802.646484375,62713.783828125,26.94092661055612,62616.664453125,61972.94213299418,0.001297135964630769,1
2024-07-02 15:00:00,61927.54296875,62038.21875,61825.62890625,61944.0546875,100765696,-0.0005557907217840403,0.003442921000226148,62404.16015625,62746.41171875,62720.67890625,26.690978119692275,62516.031640625,61972.6100933908,0.005227625381219125,2
2024-07-02 16:00:00,61864.97265625,61917.3359375,61752.9609375,61855.34375,0,-0.001433140286676536,0.0034211464658664135,62232.1703125,62676.5546875,62727.959609375,22.648132742185595,62423.5828125,61971.277521306816,0.0005254825901763738,1
2024-07-02 17:00:00,61845.1953125,62058.88671875,61828.58984375,62058.88671875,0,0.0032852264190328154,0.0036259399409861192,62082.09375,62628.1404296875,62736.73671875,24.524774495520916,62374.63125,61972.2618943118,-0.0020271824738034017,1
2024-07-02 18:00:00,62059.30078125,62282.8359375,62059.30078125,62267.875,0,0.003361922649670329,0.003831219404309606,62020.93046875,62595.3943359375,62751.665625,32.690981172353204,62340.994921875,61975.546484375,-0.005798849426771002,0
2024-07-02 19:00:00,62258.69140625,62262.33203125,61832.65234375,61887.84765625,0,-0.006121804496154686,0.004217546294874649,62002.8015625,62546.916796875,62757.319375,28.486870307010676,62272.364453125,61974.58276098901,0.001909136417318491,1
2024-07-02 20:00:00,61816.31640625,61973.75390625,61795.6875,61933.08203125,0,0.0007306418571801054,0.00420687969297705,62000.60703125,62499.98671875,62757.1696875,31.939371317354087,62202.38359375,61974.13166610054,0.001546654217073673,1
2024-07-02 21:00:00,61926.00390625,61995.8125,61820.1484375,61906.79296875,76941312,-0.00042456539777512204,0.004130119054494501,62010.896875,62452.5572265625,62756.662265625,35.00244705951103,62121.53359375,61973.40759408602,0.0024678607374657435,1
2024-07-02 22:00:00,61870.52734375,62006.0,61870.52734375,62006.0,0,0.0016012398731420888,0.0041380541922065636,62000.31953125,62406.278125,62758.62625,36.294140494255394,62041.206640625,61973.75432180851,-0.009816464334096664,0
2024-07-02 23:00:00,61997.19140625,62076.59375,61995.2265625,62028.87109375,0,0.0003687849039150937,0.004069492408884586,61952.51875,62353.411328125,62762.412265625,37.465969413776016,61986.724609375,61974.33449835526,-0.012551488907855513,0
2024-07-03 00:00:00,62034.33203125,62187.703125,62034.33203125,62059.5703125,0,0.0004947957928782672,0.0026961392714307886,61986.86328125,62305.7484375,62747.60484375,36.64935943850355,61994.832421875,61975.22237141927,-0.019065854694802487,0
2024-07-03 01:00:00,62020.72265625,62098.2578125,61397.3203125,61397.3203125,295788544,-0.010728544171297502,0.0043783121791512855,61879.7109375,62228.0953125,62721.52546875,25.834855288885066,61940.158984375,61969.264618234534,-0.00967367137485764,0
2024-07-03 02:00:00,61522.8359375,61522.8359375,61182.98828125,61250.31640625,1193779200,-0.0023971758539955536,0.004402232538818087,61748.415625,62151.61953125,62690.128828125,21.96166870407059,61879.65625,61961.92841198979,-0.004225360825623303,1
2024-07-03 03:00:00,61264.05078125,61274.98046875,60706.8671875,60876.3515625,899649536,-0.006124231812805881,0.0043941698855832845,61522.4859375,62068.0169921875,62637.029296875,20.92028423928248,61761.402734375,61950.962989267675,0.0006434662064098706,1
2024-07-03 04:00:00,60887.046875,60887.046875,60736.66796875,60803.3828125,119685120,-0.0011993576271624208,0.0040039304498736454,61277.38828125,61977.97421875,62585.996796875,25.479682960943933,61614.953515625,61939.4871875,-4.676960176330791e-05,1
2024-07-03 05:00:00,60793.5859375,60991.51171875,60793.5859375,60991.51171875,257245184,0.003089276551261289,0.004105700843720445,61063.7765625,61898.8421875,62538.7984375,31.32185712906977,61525.319921875,61941.2227734375,-0.007350536162594845,0
2024-07-03 06:00:00,61021.5390625,61079.3828125,60903.39453125,60915.5234375,87265280,-0.0012466596533022077,0.00403554954704973,60967.4171875,61812.973828125,62492.92421875,31.478921162592343,61423.5640625,61944.0484765625,-0.006523057610392069,0
2024-07-03 07:00:00,60929.078125,60943.7265625,60783.171875,60800.5390625,0,-0.0018893875934541653,0.004012377011962256,60877.46171875,61717.2361328125,62441.710078125,24.304809976341772,61312.938671875,61945.5891796875,-0.008719597855127992,0
2024-07-03 08:00:00,60795.5625,60889.93359375,60543.19140625,60543.19140625,509245440,-0.0042416372250078755,0.0038849457706944665,60810.8296875,61603.9322265625,62385.775859375,15.464399747818845,61166.6578125,61944.26140625,-0.004184964285246506,1
2024-07-03 09:00:00,60403.0390625,60558.36328125,60403.0390625,60518.16796875,330522624,-0.0004134009065412933,0.0038307838930910893,60753.78671875,61501.1560546875,62331.69578125,18.02743543263145,61015.5875,61942.611171875,-0.009128715285718347,0
2024-07-03 10:00:00,60515.98046875,60524.7421875,59723.20703125,60270.3828125,1609369600,-0.004102797860009861,0.003709994570502958,60609.5609375,61415.7505859375,62279.549140625,14.540607635851686,60836.66875,61937.86984375,0.004356734087236358,1
2024-07-03 11:00:00,60288.05078125,60383.39453125,60041.10546875,60289.8203125,964550656,0.0003224530096098354,0.0026103083777609943,60484.4203125,61333.0388671875,62228.479140625,15.414719245506248,60725.91875,61931.3004296875,-0.0011134368273458817,1
2024-07-03 12:00:00,60287.1640625,60287.1640625,59879.3359375,59965.71484375,946120704,-0.005390292481351498,0.0028448710730438675,60317.45546875,61238.557421875,62171.703515625,10.190468205757483,60597.45859375,61922.2548046875,0.0023086759927857248,1
2024-07-03 13:00:00,59944.66015625,60532.96484375,59670.07421875,60532.96484375,795187200,0.00941511046851456,0.004290882934511925,60315.41015625,61162.261328125,62130.77046875,25.92635432801592,60563.119921875,61918.8245703125,-0.0019000494242580324,1
2024-07-03 14:00:00,60501.5625,60531.98828125,60201.87109375,60222.69140625,0,-0.005138875145802373,0.004529725990648245,60256.31484375,61060.0021484375,62079.378515625,22.879483982296506,60505.05078125,61912.1667578125,0.0012113893168252954,1
2024-07-03 15:00:00,60213.6171875,60381.25,59911.0546875,60104.15625,232237056,-0.001970220227699443,0.004304179438637923,60223.06953125,60970.817578125,62028.946640625,27.255426269244097,60416.315234375,61902.9349609375,0.0014495669756615648,1
2024-07-03 16:00:00,60100.25,60555.49609375,60094.03125,60417.94921875,442224640,0.005207238565561355,0.0047963739519219445,60248.6953125,60895.0609375,61981.961875,36.1714002393394,60366.5578125,61897.6810546875,-0.011518720992668596,0
2024-07-03 17:00:00,60424.921875,60424.921875,60196.77734375,60295.64453125,213751808,-0.002026362161056042,0.004799960900850053,60314.68125,60814.503515625,61928.791953125,39.472033018473745,60316.068359375,61890.47390625,-0.011718041667732937,0
2024-07-03 18:00:00,60290.3671875,60363.30078125,60191.28125,60191.28125,0,-0.0017323590368565247,0.004665731113029949,60246.34453125,60723.767578125,61872.160703125,39.02776494049569,60280.87734375,61883.14484375,0.0007552744609502504,1
2024-07-03 19:00:00,60185.203125,60185.203125,59722.01171875,59722.01171875,713979904,-0.007826854141633019,0.005194771775968314,60146.20859375,60608.424609375,61794.3446875,29.32720809935398,60201.26171875,61870.405625,0.009012066648636186,2
2024-07-03 20:00:00,59623.671875,59791.17578125,59589.09765625,59589.09765625,516935680,-0.002228025842345542,0.00511659676280897,60043.196875,60484.9009765625,61713.98546875,28.793384052929582,60133.133203125,61857.4399609375,0.010692431481770681,2
2024-07-03 21:00:00,59540.59375,60255.17578125,59419.38671875,60236.7421875,755902464,0.010809869368704636,0.0063701679167096,60006.95546875,60426.8720703125,61657.3453125,42.29795554189453,60127.825390625,61850.38921875,0.002033577668737463,1
2024-07-03 22:00:00,60196.78515625,60286.20703125,60087.96875,60260.23046875,226557952,0.00038985679108310045,0.006091754659222042,59999.87265625,60377.3677734375,61597.500234375,45.87061511519729,60157.276953125,61843.4675390625,-0.02700086130343915,0
2024-07-03 23:00:00,60253.5625,60287.89453125,60177.8515625,60226.25,218740736,-0.0005640544817763878,0.005222590821340979,60006.86640625,60344.8626953125,61541.481796875,45.7510089299827,60126.60546875,61836.1962890625,-0.020839257176065273,0
2024-07-04 00:00:00,60147.13671875,60399.67578125,60147.13671875,60359.23828125,296769536,0.00220571043933987,0.005011139880140319,60134.31171875,60322.65546875,61490.210625,51.338044655997756,60140.26015625,61830.4394921875,-0.02097992067675536,0
2024-07-04 01:00:00,60359.9765625,60398.53515625,58564.98046875,58633.15234375,1365389312,-0.02901373795803293,0.010556900699302587,59943.12265625,60204.7375,61405.725703125,33.522287089006156,59993.159765625,61807.3976953125,0.00580149868551727,2
2024-07-04 02:00:00,58544.546875,59038.94921875,57932.60546875,58971.1796875,2433525760,0.005748568420621242,0.010601978143489682,59690.01015625,60107.5203125,61327.715625,40.13537650864992,59848.4828125,61788.5016796875,-0.0014711900450312676,1
2024-07-04 03:00:00,58952.06640625,59092.90625,58841.1875,59092.90625,0,0.0020620429094150095,0.010697405133109093,59456.5453125,60022.138671875,61252.46609375,34.33150207281237,59728.208984375,61770.6275,-0.004960409270782784,1
2024-07-04 04:00:00,59067.04296875,59067.78515625,58725.0078125,58973.3125,234100736,-0.0020258765321525675,0.010696946428459428,59205.9578125,59943.6447265625,61173.300703125,35.81770953887303,59606.412109375,61751.0372265625,-0.013723567227972855,0
2024-07-04 05:00:00,58943.5390625,58977.48828125,58819.57421875,58884.421875,63051776,-0.0015084396849550624,0.01050226596315576,58910.99453125,59861.957421875,61089.265,36.0604026006725,59522.653125,61731.327265625,-0.021695638941008122,0
2024-07-04 06:00:00,58854.890625,58978.91015625,58584.1640625,58799.78125,584652800,-0.001438436720419566,0.010498420062173714,58944.3203125,59788.42734375,61005.0040625,30.484804801409524,59443.721484375,61712.0904296875,-0.018946113745108573,0
2024-07-04 07:00:00,58760.98828125,58804.828125,58097.546875,58163.98828125,1053440000,-0.010871729486065115,0.009935686648844385,58782.88203125,59682.1357421875,60909.276171875,27.125237255283338,59236.44609375,61685.7648828125,-0.0049211614171972284,1
2024-07-04 08:00:00,58222.79296875,58416.578125,57374.6484375,57606.88671875,1366036480,-0.009624283529102948,0.010004310997339705,58485.678125,59564.1943359375,60805.817265625,24.72299036684244,58971.11171875,61655.0955078125,0.0018985089063041638,1
2024-07-04 09:00:00,57630.78515625,57773.20703125,57043.95703125,57685.75390625,1827033088,0.0013681220132377436,0.010106970584265986,58228.16640625,59421.8337890625,60708.564296875,28.437431231520407,58717.062109375,61625.17375,-0.00891813288227239,0
2024-07-04 10:00:00,57696.46484375,57877.75390625,57403.65625,57877.75390625,0,0.003322851309998914,0.010192799159306685,58026.8328125,59304.5869140625,60614.034609375,32.10201553731865,58468.913671875,61594.9770703125,-0.008934645050974521,0
2024-07-04 11:00:00,57890.41015625,58045.52734375,57664.76953125,57716.25390625,0,-0.0027942643072544552,0.005296191046905921,57810.12734375,59185.191796875,60516.876640625,20.65571623346088,58377.223828125,61558.12953125,-0.0058435797270876,0
2024-07-04 12:00:00,57720.40234375,57720.40234375,57171.3046875,57171.3046875,0,-0.009486724453715503,0.005144157371202643,57611.590625,59022.8595703125,60407.644921875,17.931550214001902,58197.236328125,61515.9036328125,0.016250572054080425,2
2024-07-04 13:00:00,57211.78515625,57409.27734375,56777.8046875,57360.63671875,1586618368,0.003306190419709084,0.005295681493940077,57562.340625,58876.1091796875,60300.551796875,21.179568210336583,58024.009375,61475.514609375,0.015537931166455632,2
2024-07-04 14:00:00,57364.48046875,57446.34375,56956.44140625,57378.984375,749080576,0.0003198137876260445,0.005393454202607323,57500.98671875,58735.4943359375,60191.94609375,19.319100337393593,57864.5765625,61435.41609375,0.01460097406089722,2
2024-07-04 15:00:00,57408.125,58165.5546875,57341.84375,58100.37109375,637915136,0.01249394057923374,0.00724778125960742,57545.51015625,58654.4123046875,60102.4796875,43.084636039880266,57786.171484375,61402.1307421875,0.00035875416297015406,1
2024-07-04 16:00:00,58084.171875,58319.03515625,57758.828125,58251.90234375,76763136,0.0026046991811093695,0.0073537059518867885,57652.63984375,58587.5525390625,60027.947890625,40.188979432209194,57731.38359375,61370.865859375,0.0003319365844207667,1
2024-07-04 17:00:00,58267.4296875,58309.70703125,58087.91015625,58216.7734375,243851264,-0.0006032335661004152,0.006476826868759311,57861.73359375,58486.5541015625,59953.402265625,37.76030297738584,57736.662109375,61337.0405859375,0.0013749795853241764,1
2024-07-04 18:00:00,58202.22265625,58316.1875,57925.89453125,58121.21484375,358334464,-0.001642775788926555,0.005575711070416598,58013.84921875,58379.6033203125,59878.7196875,38.015596311121904,57788.094921875,61303.3396484375,0.005454992331153763,2
2024-07-04 19:00:00,58122.91015625,58605.796875,58117.359375,58271.23828125,0,0.0025778908606878268,0.005600334909946103,58192.3,58281.852734375,59802.96671875,41.52162007135936,57846.643359375,61269.85171875,-0.004566937336487498,1
2024-07-04 20:00:00,58264.90234375,58296.8203125,58128.94140625,58296.8203125,0,0.00043892009473798274,0.005541940848516698,58231.58984375,58178.7318359375,59723.545625,42.93018587376924,57888.55,61237.605625,-0.020752431689496365,0
2024-07-04 21:00:00,58314.484375,58568.9296875,58287.94921875,58438.265625,0,0.002423356792616494,0.005418403855126939,58268.8625,58168.9875,59654.553984375,54.47762621721413,57960.751171875,61205.9366796875,-0.018726358932730558,0
2024-07-04 22:00:00,58461.1171875,58727.578125,58005.1171875,58005.1171875,237330432,-0.007439674542055159,0.0049896989592552975,58226.53125,58120.684375,59575.9946875,56.775390684710096,58044.132421875,61166.5821875,-0.01424611648622054,0
2024-07-04 23:00:00,58019.9765625,58046.13671875,56964.8125,57087.01953125,1552097280,-0.015954471906074134,0.007351238346631119,58019.6921875,58020.3900390625,59479.59921875,42.076106106851284,58016.770703125,61118.1307421875,-0.019137518742802007,0
2024-07-05 00:00:00,57022.80859375,57381.6640625,56731.09375,57343.9296875,2515206144,0.004490229079791746,0.007517942862437542,57834.23046875,57938.9208984375,59386.3578125,43.05448402255353,58013.265234375,61072.49203125,-0.03715587812190779,0
2024-07-05 01:00:00,57347.30078125,57402.45703125,56840.44140625,57178.76953125,0,-0.002884323752031805,0.006104345121901933,57610.6203125,57853.63828125,59289.35578125,43.0135163953571,57921.105078125,61025.8840234375,-0.0567646085314254,0
2024-07-05 02:00:00,57178.1171875,57178.1171875,55994.515625,55994.515625,0,-0.020928916775668643,0.008406093382063084,57121.8703125,57713.375,59168.0546875,36.883485778375324,57695.36640625,60957.829765625,-0.02289440176758384,0
2024-07-05 03:00:00,55751.0,55823.78125,55193.66015625,55213.265625,4109963264,-0.01405050696684858,0.00887340769217197,56563.5,57565.8388671875,59044.37359375,28.855401435315798,57395.015625,60882.94953125,-0.01726232571486297,0
2024-07-05 04:00:00,55209.6171875,55315.03125,53717.375,53933.0390625,3414827008,-0.02345998395899643,0.010422074118161918,55932.70390625,57382.146484375,58898.028046875,22.822502532403675,56976.198046875,60794.0784375,0.008165724598601543,2
2024-07-05 05:00:00,53905.5625,54720.15625,53836.52734375,54712.5546875,2153791488,0.014349942314104481,0.01219778795502146,55406.42890625,57233.4865234375,58774.752109375,23.52371561411489,56620.3296875,60705.890703125,-0.010348116227322679,0
2024-07-05 06:00:00,54761.484375,54761.484375,53919.34375,54260.15625,1164382208,-0.008303015179420666,0.011972209415254412,54822.70625,57052.606640625,58643.887578125,20.205065465718334,56216.66328125,60614.9421875,0.004534577340071788,1
2024-07-05 07:00:00,54274.96484375,54403.3671875,54015.4140625,54373.44140625,336265216,0.0020856383247707037,0.01194256277530854,54498.49140625,56885.466015625,58511.526171875,21.643691908638957,55810.180859375,60525.1623046875,0.010675234153622704,2
2024-07-05 08:00:00,54391.95703125,54409.3046875,54146.3828125,54146.3828125,0,-0.004184653388925308,0.011979892901946383,54285.11484375,56734.219921875,58376.143359375,21.231705944850518,55424.307421875,60434.5337890625,0.024088058744690555,2
2024-07-05 09:00:00,54065.32421875,54647.31640625,53906.56640625,54506.203125,0,0.006623342183663903,0.012205917734851097,54399.74765625,56591.4982421875,58250.256640625,23.5532833913295,55166.22578125,60345.983359375,0.010693306983121431,2
2024-07-05 10:00:00,54508.3203125,55228.3046875,54417.7421875,54953.890625,953970688,0.008179967346276998,0.012562675135032534,54448.01484375,56470.2435546875,58138.470625,27.83278920544204,54927.221875,60262.1232421875,0.015709761223116292,2
2024-07-05 11:00:00,54977.12109375,55614.73046875,54977.12109375,55450.6640625,1539670016,0.00899920825789032,0.013250216803722679,54686.11640625,56337.758203125,58037.120546875,31.080558262874334,54754.411328125,60184.4081640625,0.005145057860415081,2
2024-07-05 12:00:00,55474.5859375,55627.94140625,55089.0546875,55089.0546875,1129680896,-0.00654263768738315,0.01179691247767329,54829.2390625,56179.6158203125,57933.493984375,31.364742909979043,54663.865234375,60106.5215625,0.027126390096489983,2
2024-07-05 13:00:00,55070.2109375,55826.31640625,54839.41796875,55817.203125,0,0.013131069687398399,0.011748547623699623,55163.403125,56059.6373046875,57844.041640625,41.6832580389484,54724.258984375,60036.260390625,0.011269137175170751,2
2024-07-05 14:00:00,55828.30078125,55848.1484375,55407.8515625,55735.9609375,24035328,-0.0014565647249229574,0.00814941393118586,55409.3546875,55940.374609375,57759.4465625,39.22046048986099,54904.551171875,59965.5750390625,0.01405328668107697,2
2024-07-05 15:00:00,55709.80859375,56583.421875,55709.80859375,56583.421875,1244684288,0.015090485691721105,0.008263665092601704,55735.2609375,55855.9837890625,57680.455703125,46.34340150103622,55091.637890625,59905.6130859375,-0.000233201034203101,1
2024-07-05 16:00:00,56651.08984375,56852.42578125,56268.5234375,56446.21484375,1145987072,-0.002427807478241752,0.007517295569340551,55934.37109375,55763.453515625,57604.926171875,53.18381284406297,55310.24375,59842.15234375,0.0013698050916970406,1
2024-07-05 17:00:00,56450.63671875,56856.609375,56335.9921875,56519.234375,765251584,0.0012927765422898652,0.007543278197319415,56220.40703125,55667.501953125,57533.227734375,60.22612432066049,55524.823046875,59781.0871875,-0.00288853545709411,1
2024-07-05 18:00:00,56443.16015625,56711.6796875,55942.5859375,56570.2265625,921108480,0.0009018027061593352,0.007098119374944356,56371.01171875,55595.757421875,57456.27328125,75.57288225989248,55767.207421875,59719.117578125,-0.0001330619339430239,1
2024-07-05 19:00:00,56505.265625,56719.109375,56368.703125,56523.53515625,9674752,-0.0008257114838741322,0.007226150386990378,56528.5265625,55567.583203125,57380.83109375,70.47048319967784,55968.940625,59654.8115234375,0.0015006193838642545,1
2024-07-05 20:00:00,56487.83203125,56526.14453125,56339.0703125,56355.9765625,77578240,-0.0029688065489978164,0.007306486741465153,56483.0375,55518.185546875,57304.125,75.32067920752829,56109.14921875,59588.1428515625,0.005864160092825088,2
2024-07-05 21:00:00,56353.0703125,56761.27734375,56353.0703125,56562.69921875,91033600,0.003661447245404478,0.006967621358670747,56506.334375,55487.38203125,57240.93875,75.86557010864047,56220.352734375,59517.64171875,0.0008245827310966458,1
2024-07-05 22:00:00,56545.97265625,56741.33203125,56456.83984375,56608.35546875,0,0.0008068538833179557,0.0063261955304045586,56524.15859375,55518.0740234375,57181.32390625,80.39029809508838,56372.2828125,59447.6546875,-0.006083672911856852,0
