Datetime,Open,High,Low,Close,Volume,log_return,volatilidad,ma_5,ma_20,ma_50,RSI
2024-06-30 02:00:00,60862.29296875,60862.29296875,60688.890625,60723.46484375,82371584,-0.002170659472409805,0.0013032131524189652,60850.465625,60917.3244140625,60963.631328125,36.13254496181326
2024-06-30 03:00:00,60729.3671875,60822.7578125,60707.70703125,60796.54296875,26012672,0.001202734185503575,0.0013236555254251543,60837.61796875,60909.8134765625,60939.2815625,36.13726504569753
2024-06-30 04:00:00,60799.94140625,60799.94140625,60673.82421875,60673.82421875,5231616,-0.002020555211823468,0.0013893708926302618,60796.31796875,60899.9908203125,60919.4575,34.796593685508924
2024-06-30 05:00:00,60678.8671875,60708.27734375,60633.51953125,60677.9296875,69086208,6.766228949182289e-05,0.0013892167470906211,60745.4359375,60890.087890625,60897.506875,28.960712052060018
2024-06-30 06:00:00,60690.42578125,60897.421875,60667.15625,60897.421875,71731200,0.003610804709270973,0.0015623685963001778,60753.83671875,60890.5353515625,60882.3115625,50.67967303436752
2024-06-30 07:00:00,60921.25390625,61647.56640625,60921.25390625,61401.0078125,944048128,0.008235408826844433,0.002195670671462792,60889.3453125,60909.2189453125,60879.657265625,67.49441175332541
2024-06-30 08:00:00,61414.94140625,61491.64453125,61268.7890625,61393.89453125,303042560,-0.00011585629569608571,0.002172550069644449,61008.815625,60931.7466796875,60877.4484375,66.86482534282347
2024-06-30 09:00:00,61405.88671875,61557.66796875,61384.62890625,61399.5390625,210994176,9.193539245192113e-05,0.002172560010081374,61153.95859375,60950.9056640625,60879.759453125,66.98257404543833
2024-06-30 10:00:00,61402.984375,61503.6484375,61388.8359375,61388.8359375,0,-0.00017433450075562677,0.0021750910178620518,61296.13984375,60974.1380859375,60879.929140625,67.3803078119625
2024-06-30 11:00:00,61405.609375,61536.00390625,61405.609375,61428.90625,0,0.0006525167000803625,0.0021371293084730104,61402.43671875,60995.78671875,60879.088671875,68.29459054763254
2024-06-30 12:00:00,61438.7265625,61523.796875,61276.48828125,61378.390625,0,-0.0008226812108813935,0.002121445860496624,61397.91328125,61020.423046875,60876.94890625,69.64420197467904
2024-06-30 13:00:00,61386.921875,61599.30078125,61351.2890625,61599.30078125,161414144,0.003592690533363406,0.0022197427349118465,61438.99453125,61053.297265625,60877.499765625,73.66879275757421
2024-06-30 14:00:00,61596.578125,61671.08203125,61434.16015625,61491.30859375,281455616,-0.0017546783748393791,0.00222935420759154,61457.3484375,61080.2427734375,60880.80421875,67.74724048121047
2024-06-30 15:00:00,61488.44140625,61656.59765625,61488.44140625,61620.03125,67709952,0.002091159162453745,0.002251159184949306,61503.5875,61113.5755859375,60888.653203125,73.50334165043671
2024-06-30 16:00:00,61598.24609375,61631.20703125,61490.625,61521.4296875,0,-0.0016014359878809136,0.0022425694953485285,61522.0921875,61142.901171875,60902.207265625,75.041986108421
2024-06-30 17:00:00,61511.046875,61724.6328125,61511.046875,61605.16015625,324280320,0.0013600714803076077,0.002248500622909399,61567.44609375,61176.292578125,60913.79984375,75.20774476376036
2024-06-30 18:00:00,61610.11328125,61940.56640625,61584.546875,61940.56640625,318042112,0.005429683136017728,0.0024657720055855804,61635.69921875,61230.2818359375,60937.796015625,84.86586330873372
2024-06-30 19:00:00,61947.140625,61975.28125,61819.3671875,61932.1640625,304580608,-0.00013566091150311212,0.002467714980987967,61723.8703125,61282.873828125,60962.5171875,84.44013489278083
2024-06-30 20:00:00,61932.4453125,62243.02734375,61907.80078125,61907.80078125,702365696,-0.0003934639612512063,0.0024693269643338927,61781.42421875,61331.646875,60985.84890625,81.0740157858696
2024-06-30 21:00:00,61903.27734375,61914.06640625,61789.96875,61839.5703125,122526720,-0.0011027381844339512,0.002492704300818416,61845.05234375,61380.8544921875,61020.407421875,68.42070721654898
2024-06-30 22:00:00,61837.40625,62828.7890625,61837.40625,62799.94140625,1286020096,0.015410684572032674,0.0038832496106594038,62084.00859375,61484.6783203125,61073.7490625,82.79541089475161
2024-06-30 23:00:00,62800.87109375,62871.95703125,62701.2890625,62701.2890625,628915200,-0.001572133814157309,0.003923169604782514,62236.153125,61579.915625,61122.7603125,79.10015578391443
2024-07-01 00:00:00,62673.60546875,62820.1484375,62510.2265625,62820.1484375,483383296,0.0018938503715873031,0.003924601482054962,62413.75,61687.2318359375,61174.2790625,80.52062717816472
2024-07-01 01:00:00,62837.51953125,63567.21875,62836.95703125,63531.328125,1693446144,0.011257283528001679,0.004378907650472106,62738.45546875,61829.9017578125,61238.552890625,84.85519635270957
2024-07-01 02:00:00,63529.8671875,63700.453125,63259.52734375,63355.0078125,1095706624,-0.002779186973711398,0.004404543224196353,63041.54296875,61952.7810546875,61292.977578125,81.45734228868835
2024-07-01 03:00:00,63363.109375,63423.11328125,63296.0390625,63351.4296875,482658304,-5.647897725722732e-05,0.00441904125589984,63151.840625,62050.3021484375,61343.647109375,79.95696247507176
2024-07-01 04:00:00,63354.83984375,63360.1015625,63182.46875,63209.234375,246679552,-0.0022470705789331036,0.004427600526716642,63253.4296875,62141.069140625,61395.172734375,79.03261795208641
2024-07-01 05:00:00,63205.15625,63378.5,63205.15625,63361.24609375,155336704,0.002402010188709611,0.004415674942110989,63361.64921875,62239.1544921875,61449.46828125,79.19637605502989
2024-07-01 06:00:00,63365.51953125,63376.4140625,63248.375,63339.90234375,194035712,-0.00033691486565212844,0.004418932135999094,63323.3640625,62336.7078125,61502.746953125,81.30284337180889
2024-07-01 07:00:00,63339.07421875,63363.12890625,63209.04296875,63222.171875,0,-0.0018604388942650154,0.004240575778837924,63296.796875,62426.37109375,61553.5265625,77.51288394282547
2024-07-01 08:00:00,63221.78125,63234.88671875,62782.7890625,62877.71484375,290084864,-0.005463254519377952,0.004449055745159547,63202.05390625,62501.3373046875,61596.190546875,65.8962907992208
2024-07-01 09:00:00,62890.76171875,62917.078125,62751.73046875,62843.3203125,176355328,-0.0005471563619459257,0.004456602376684149,63128.87109375,62563.53828125,61634.12171875,65.32030938018873
2024-07-01 10:00:00,62842.42578125,62880.90625,62741.8671875,62804.49609375,343603200,-0.0006179847942612599,0.0044624647571170056,63017.52109375,62629.19765625,61672.80609375,65.00419626493203
2024-07-01 11:00:00,62781.890625,62785.37109375,62542.01171875,62579.6171875,361535488,-0.003587043708954228,0.00455764764748188,62865.4640625,62677.176953125,61706.878671875,61.76621105297937
2024-07-01 12:00:00,62605.10546875,62800.5078125,62605.10546875,62792.2890625,300451840,0.0033926592543958457,0.004574661009217832,62779.4875,62740.719921875,61744.955,49.840383145633474
2024-07-01 13:00:00,62805.2421875,62986.11328125,62495.51171875,62625.75,622977024,-0.0026557449251788778,0.004595416088300065,62729.09453125,62791.7494140625,61776.92328125,48.4677577824403
2024-07-01 14:00:00,62691.44140625,62812.8984375,62559.375,62767.1875,666066944,0.0022559095081856055,0.004575584092897729,62713.86796875,62833.08046875,61813.400234375,48.93548528931434
2024-07-01 15:00:00,62745.3046875,62954.140625,62745.3046875,62954.140625,646486016,0.0029740898476256217,0.004589477823381807,62743.796875,62884.179296875,61852.155859375,35.30084717099007
2024-07-01 16:00:00,63032.6953125,63222.19140625,62898.2109375,63022.84375,1024880640,0.0010907251376444961,0.004558669457054747,62832.4421875,62939.9314453125,61894.128984375,41.05025849148746
2024-07-01 17:00:00,63037.625,63612.8125,63010.6484375,63612.8125,739919872,0.009317644584702151,0.004864756931818033,62996.546875,63028.5935546875,61946.4665625,55.35157874532135
2024-07-01 18:00:00,63577.10546875,63777.2265625,63435.984375,63607.05859375,941193216,-9.045609313159754e-05,0.004792766629064756,63192.80859375,63068.9494140625,62000.894453125,58.62709254198638
2024-07-01 19:00:00,63586.40625,63586.40625,63042.0390625,63068.75,534769664,-0.008499047135545392,0.005175731128727309,63253.12109375,63087.3224609375,62043.433125,44.567237859196126
2024-07-01 20:00:00,63210.9296875,63332.015625,63120.71875,63252.484375,0,0.002909004261667946,0.005187680538328417,63312.78984375,63108.9392578125,62089.43484375,48.46869162395736
2024-07-01 21:00:00,63247.01953125,63247.01953125,62990.203125,63027.171875,0,-0.0035684724806017473,0.005252977062976462,63313.65546875,63083.7314453125,62130.91078125,46.708235740963474
2024-07-01 22:00:00,63055.76171875,63088.91796875,62768.28515625,62922.796875,0,-0.001657404522271235,0.004246904655302293,63175.65234375,63062.1208984375,62170.668359375,50.828148881665335
2024-07-01 23:00:00,62919.71875,62966.58203125,62782.3515625,62857.3984375,0,-0.0010398845896333322,0.0042392772500476385,63025.7203125,63037.4193359375,62209.0696875,50.25570003916383
2024-07-02 00:00:00,62844.41015625,62913.23046875,62751.875,62871.68359375,0,0.00022723710506253274,0.004222292990432745,62986.30703125,63020.541796875,62249.287734375,51.23129787386356
2024-07-02 01:00:00,62863.24609375,62874.99609375,62763.2109375,62855.3828125,0,-0.0002593042501869252,0.003480629051120695,62906.88671875,62995.2486328125,62288.78890625,55.472100010231706
2024-07-02 02:00:00,62855.52734375,63019.19921875,62855.52734375,62931.58203125,0,0.001211560008075169,0.0034595651425081996,62887.76875,62974.8326171875,62328.77375,52.92230834413727
2024-07-02 03:00:00,62957.6875,63185.38671875,62948.578125,63086.20703125,0,0.002454019845119472,0.003504263983633394,62920.45078125,62968.034375,62373.38953125,59.70873066729043
2024-07-02 04:00:00,63078.71484375,63151.44140625,63012.828125,63012.828125,0,-0.0011638299126034964,0.0034833262021839295,62951.53671875,62974.7900390625,62419.176796875,55.332370040227666
2024-07-02 05:00:00,62964.9921875,63010.14453125,62934.63671875,62950.3828125,0,-0.000991485008214312,0.0034447528389739603,62967.2765625,62980.1431640625,62462.25359375,49.91376373774136
2024-07-02 06:00:00,62945.56640625,62970.05078125,62769.12890625,62779.83203125,46358528,-0.0027129657905861945,0.003480684062598037,62952.16640625,62978.9099609375,62504.37375,44.67228347346804
2024-07-02 07:00:00,62790.90234375,62790.90234375,62510.6171875,62548.40234375,337739776,-0.0036931813761605517,0.0035344923863944873,62875.53046875,62977.34921875,62541.783203125,22.31123629985956
2024-07-02 08:00:00,62548.27734375,62645.83203125,62375.78125,62604.23828125,0,0.0008922854671822442,0.003376847359264215,62779.13671875,62967.9466796875,62575.91953125,24.575838123269392
2024-07-02 09:00:00,62599.3125,62676.71484375,62539.76171875,62574.15234375,210706432,-0.0004806890059713431,0.0033765617776337757,62691.4015625,62965.366796875,62599.382421875,33.10750774468812
2024-07-02 10:00:00,62562.58203125,62655.2890625,62446.84375,62632.890625,156176384,0.000938258490358908,0.0033826994076784295,62627.903125,62958.651953125,62624.16234375,26.862889250643278
2024-07-02 11:00:00,62620.7265625,62746.19140625,62534.99609375,62715.29296875,0,0.001314775424067614,0.003311109925473049,62614.9953125,62946.7095703125,62650.477421875,36.96213776458332
2024-07-02 12:00:00,62729.69921875,62927.765625,62639.1953125,62809.26953125,0,0.0014973416865436064,0.003250977129009672,62667.16875,62936.030859375,62678.88609375,45.212452269485084
2024-07-02 13:00:00,62789.23828125,63015.03125,62508.97265625,62573.69140625,0,-0.003757741888493831,0.003297729629125259,62661.059375,62884.0748046875,62701.781796875,39.53753028727171
2024-07-02 14:00:00,62574.77734375,62632.78125,61829.671875,61978.4921875,863981568,-0.009557500034371884,0.0037864094236640783,62541.92734375,62802.646484375,62713.783828125,26.94092661055612
2024-07-02 15:00:00,61927.54296875,62038.21875,61825.62890625,61944.0546875,100765696,-0.0005557907217840403,0.0037123385440649965,62404.16015625,62746.41171875,62720.67890625,26.690978119692275
2024-07-02 16:00:00,61864.97265625,61917.3359375,61752.9609375,61855.34375,0,-0.001433140286676536,0.0036958871365476947,62232.1703125,62676.5546875,62727.959609375,22.648132742185595
2024-07-02 17:00:00,61845.1953125,62058.88671875,61828.58984375,62058.88671875,0,0.0032852264190328154,0.0031431667827694896,62082.09375,62628.1404296875,62736.73671875,24.524774495520916
2024-07-02 18:00:00,62059.30078125,62282.8359375,62059.30078125,62267.875,0,0.003361922649670329,0.0032647077149376962,62020.93046875,62595.3943359375,62751.665625,32.690981172353204
2024-07-02 19:00:00,62258.69140625,62262.33203125,61832.65234375,61887.84765625,0,-0.006121804496154686,0.003052895301822865,62002.8015625,62546.916796875,62757.319375,28.486870307010676
2024-07-02 20:00:00,61816.31640625,61973.75390625,61795.6875,61933.08203125,0,0.0007306418571801054,0.0029694569228019933,62000.60703125,62499.98671875,62757.1696875,31.939371317354087
2024-07-02 21:00:00,61926.00390625,61995.8125,61820.1484375,61906.79296875,76941312,-0.00042456539777512204,0.0029144595224698333,62010.896875,62452.5572265625,62756.662265625,35.00244705951103
2024-07-02 22:00:00,61870.52734375,62006.0,61870.52734375,62006.0,0,0.0016012398731420888,0.002945953983896546,62000.31953125,62406.278125,62758.62625,36.294140494255394
2024-07-02 23:00:00,61997.19140625,62076.59375,61995.2265625,62028.87109375,0,0.0003687849039150937,0.0029510776020927874,61952.51875,62353.411328125,62762.412265625,37.465969413776016
2024-07-03 00:00:00,62034.33203125,62187.703125,62034.33203125,62059.5703125,0,0.0004947957928782672,0.0029546559212404767,61986.86328125,62305.7484375,62747.60484375,36.64935943850355
2024-07-03 01:00:00,62020.72265625,62098.2578125,61397.3203125,61397.3203125,295788544,-0.010728544171297502,0.0036110619773989648,61879.7109375,62228.0953125,62721.52546875,25.834855288885066
2024-07-03 02:00:00,61522.8359375,61522.8359375,61182.98828125,61250.31640625,1193779200,-0.0023971758539955536,0.003591005832915071,61748.415625,62151.61953125,62690.128828125,21.96166870407059
2024-07-03 03:00:00,61264.05078125,61274.98046875,60706.8671875,60876.3515625,899649536,-0.006124231812805881,0.003645442072258526,61522.4859375,62068.0169921875,62637.029296875,20.92028423928248
2024-07-03 04:00:00,60887.046875,60887.046875,60736.66796875,60803.3828125,119685120,-0.0011993576271624208,0.0036453128872823313,61277.38828125,61977.97421875,62585.996796875,25.479682960943933
2024-07-03 05:00:00,60793.5859375,60991.51171875,60793.5859375,60991.51171875,257245184,0.003089276551261289,0.0037627211400794343,61063.7765625,61898.8421875,62538.7984375,31.32185712906977
2024-07-03 06:00:00,61021.5390625,61079.3828125,60903.39453125,60915.5234375,87265280,-0.0012466596533022077,0.0037509579425476364,60967.4171875,61812.973828125,62492.92421875,31.478921162592343
2024-07-03 07:00:00,60929.078125,60943.7265625,60783.171875,60800.5390625,0,-0.0018893875934541653,0.003717928355326359,60877.46171875,61717.2361328125,62441.710078125,24.304809976341772
2024-07-03 08:00:00,60795.5625,60889.93359375,60543.19140625,60543.19140625,509245440,-0.0042416372250078755,0.003741078722373196,60810.8296875,61603.9322265625,62385.775859375,15.464399747818845
2024-07-03 09:00:00,60403.0390625,60558.36328125,60403.0390625,60518.16796875,330522624,-0.0004134009065412933,0.0037418187338563126,60753.78671875,61501.1560546875,62331.69578125,18.02743543263145
2024-07-03 10:00:00,60515.98046875,60524.7421875,59723.20703125,60270.3828125,1609369600,-0.004102797860009861,0.0037468071311573823,60609.5609375,61415.7505859375,62279.549140625,14.540607635851686
2024-07-03 11:00:00,60288.05078125,60383.39453125,60041.10546875,60289.8203125,964550656,0.0003224530096098354,0.003718588632996869,60484.4203125,61333.0388671875,62228.479140625,15.414719245506248
2024-07-03 12:00:00,60287.1640625,60287.1640625,59879.3359375,59965.71484375,946120704,-0.005390292481351498,0.0037314163980262886,60317.45546875,61238.557421875,62171.703515625,10.190468205757483
2024-07-03 13:00:00,59944.66015625,60532.96484375,59670.07421875,60532.96484375,795187200,0.00941511046851456,0.004365831402870188,60315.41015625,61162.261328125,62130.77046875,25.92635432801592
2024-07-03 14:00:00,60501.5625,60531.98828125,60201.87109375,60222.69140625,0,-0.005138875145802373,0.004090544859916983,60256.31484375,61060.0021484375,62079.378515625,22.879483982296506
2024-07-03 15:00:00,60213.6171875,60381.25,59911.0546875,60104.15625,232237056,-0.001970220227699443,0.0040910877407672385,60223.06953125,60970.817578125,62028.946640625,27.255426269244097
2024-07-03 16:00:00,60100.25,60555.49609375,60094.03125,60417.94921875,442224640,0.005207238565561355,0.004297929497311571,60248.6953125,60895.0609375,61981.961875,36.1714002393394
2024-07-03 17:00:00,60424.921875,60424.921875,60196.77734375,60295.64453125,213751808,-0.002026362161056042,0.004204506670115321,60314.68125,60814.503515625,61928.791953125,39.472033018473745
2024-07-03 18:00:00,60290.3671875,60363.30078125,60191.28125,60191.28125,0,-0.0017323590368565247,0.004091199346666369,60246.34453125,60723.767578125,61872.160703125,39.02776494049569
2024-07-03 19:00:00,60185.203125,60185.203125,59722.01171875,59722.01171875,713979904,-0.007826854141633019,0.004190126381573678,60146.20859375,60608.424609375,61794.3446875,29.32720809935398
2024-07-03 20:00:00,59623.671875,59791.17578125,59589.09765625,59589.09765625,516935680,-0.002228025842345542,0.004165578860587984,60043.196875,60484.9009765625,61713.98546875,28.793384052929582
2024-07-03 21:00:00,59540.59375,60255.17578125,59419.38671875,60236.7421875,755902464,0.010809869368704636,0.004875099505169696,60006.95546875,60426.8720703125,61657.3453125,42.29795554189453
2024-07-03 22:00:00,60196.78515625,60286.20703125,60087.96875,60260.23046875,226557952,0.00038985679108310045,0.00485170468442947,59999.87265625,60377.3677734375,61597.500234375,45.87061511519729
2024-07-03 23:00:00,60253.5625,60287.89453125,60177.8515625,60226.25,218740736,-0.0005640544817763878,0.004842402004720004,60006.86640625,60344.8626953125,61541.481796875,45.7510089299827
2024-07-04 00:00:00,60147.13671875,60399.67578125,60147.13671875,60359.23828125,296769536,0.00220571043933987,0.004881317038855241,60134.31171875,60322.65546875,61490.210625,51.338044655997756
2024-07-04 01:00:00,60359.9765625,60398.53515625,58564.98046875,58633.15234375,1365389312,-0.02901373795803293,0.007278496372090382,59943.12265625,60204.7375,61405.725703125,33.522287089006156
2024-07-04 02:00:00,58544.546875,59038.94921875,57932.60546875,58971.1796875,2433525760,0.005748568420621242,0.007443306552942615,59690.01015625,60107.5203125,61327.715625,40.13537650864992
2024-07-04 03:00:00,58952.06640625,59092.90625,58841.1875,59092.90625,0,0.0020620429094150095,0.007413521549799508,59456.5453125,60022.138671875,61252.46609375,34.33150207281237
2024-07-04 04:00:00,59067.04296875,59067.78515625,58725.0078125,58973.3125,234100736,-0.0020258765321525675,0.007415249343155884,59205.9578125,59943.6447265625,61173.300703125,35.81770953887303
2024-07-04 05:00:00,58943.5390625,58977.48828125,58819.57421875,58884.421875,63051776,-0.0015084396849550624,0.007356801598695325,58910.99453125,59861.957421875,61089.265,36.0604026006725
2024-07-04 06:00:00,58854.890625,58978.91015625,58584.1640625,58799.78125,584652800,-0.001438436720419566,0.007356658371472012,58944.3203125,59788.42734375,61005.0040625,30.484804801409524
2024-07-04 07:00:00,58760.98828125,58804.828125,58097.546875,58163.98828125,1053440000,-0.010871729486065115,0.007603123639803945,58782.88203125,59682.1357421875,60909.276171875,27.125237255283338
2024-07-04 08:00:00,58222.79296875,58416.578125,57374.6484375,57606.88671875,1366036480,-0.009624283529102948,0.007754704016552506,58485.678125,59564.1943359375,60805.817265625,24.72299036684244
2024-07-04 09:00:00,57630.78515625,57773.20703125,57043.95703125,57685.75390625,1827033088,0.0013681220132377436,0.007779751564435827,58228.16640625,59421.8337890625,60708.564296875,28.437431231520407
2024-07-04 10:00:00,57696.46484375,57877.75390625,57403.65625,57877.75390625,0,0.003322851309998914,0.007839799627510042,58026.8328125,59304.5869140625,60614.034609375,32.10201553731865
2024-07-04 11:00:00,57890.41015625,58045.52734375,57664.76953125,57716.25390625,0,-0.0027942643072544552,0.007830860915541034,57810.12734375,59185.191796875,60516.876640625,20.65571623346088
2024-07-04 12:00:00,57720.40234375,57720.40234375,57171.3046875,57171.3046875,0,-0.009486724453715503,0.007955764234919727,57611.590625,59022.8595703125,60407.644921875,17.931550214001902
2024-07-04 13:00:00,57211.78515625,57409.27734375,56777.8046875,57360.63671875,1586618368,0.003306190419709084,0.007667560966905777,57562.340625,58876.1091796875,60300.551796875,21.179568210336583
2024-07-04 14:00:00,57364.48046875,57446.34375,56956.44140625,57378.984375,749080576,0.0003198137876260445,0.007658878512385655,57500.98671875,58735.4943359375,60191.94609375,19.319100337393593
2024-07-04 15:00:00,57408.125,58165.5546875,57341.84375,58100.37109375,637915136,0.01249394057923374,0.008211728710073541,57545.51015625,58654.4123046875,60102.4796875,43.084636039880266
2024-07-04 16:00:00,58084.171875,58319.03515625,57758.828125,58251.90234375,76763136,0.0026046991811093695,0.008137354716221422,57652.63984375,58587.5525390625,60027.947890625,40.188979432209194
2024-07-04 17:00:00,58267.4296875,58309.70703125,58087.91015625,58216.7734375,243851264,-0.0006032335661004152,0.008138698828201008,57861.73359375,58486.5541015625,59953.402265625,37.76030297738584
2024-07-04 18:00:00,58202.22265625,58316.1875,57925.89453125,58121.21484375,358334464,-0.001642775788926555,0.008138589952071859,58013.84921875,58379.6033203125,59878.7196875,38.015596311121904
2024-07-04 19:00:00,58122.91015625,58605.796875,58117.359375,58271.23828125,0,0.0025778908606878268,0.00806134721828002,58192.3,58281.852734375,59802.96671875,41.52162007135936
2024-07-04 20:00:00,58264.90234375,58296.8203125,58128.94140625,58296.8203125,0,0.00043892009473798274,0.008062419522417817,58231.58984375,58178.7318359375,59723.545625,42.93018587376924
2024-07-04 21:00:00,58314.484375,58568.9296875,58287.94921875,58438.265625,0,0.002423356792616494,0.00770608426835658,58268.8625,58168.9875,59654.553984375,54.47762621721413
2024-07-04 22:00:00,58461.1171875,58727.578125,58005.1171875,58005.1171875,237330432,-0.007439674542055159,0.0077982475902319244,58226.53125,58120.684375,59575.9946875,56.775390684710096
2024-07-04 23:00:00,58019.9765625,58046.13671875,56964.8125,57087.01953125,1552097280,-0.015954471906074134,0.008325267017268656,58019.6921875,58020.3900390625,59479.59921875,42.076106106851284
2024-07-05 00:00:00,57022.80859375,57381.6640625,56731.09375,57343.9296875,2515206144,0.004490229079791746,0.00839099496757854,57834.23046875,57938.9208984375,59386.3578125,43.05448402255353
2024-07-05 01:00:00,57347.30078125,57402.45703125,56840.44140625,57178.76953125,0,-0.002884323752031805,0.006146985060823383,57610.6203125,57853.63828125,59289.35578125,43.0135163953571
2024-07-05 02:00:00,57178.1171875,57178.1171875,55994.515625,55994.515625,0,-0.020928916775668643,0.007188593236282622,57121.8703125,57713.375,59168.0546875,36.883485778375324
2024-07-05 03:00:00,55751.0,55823.78125,55193.66015625,55213.265625,4109963264,-0.01405050696684858,0.007521986951105365,56563.5,57565.8388671875,59044.37359375,28.855401435315798
2024-07-05 04:00:00,55209.6171875,55315.03125,53717.375,53933.0390625,3414827008,-0.02345998395899643,0.00861539514513066,55932.70390625,57382.146484375,58898.028046875,22.822502532403675
2024-07-05 05:00:00,53905.5625,54720.15625,53836.52734375,54712.5546875,2153791488,0.014349942314104481,0.009367869496732378,55406.42890625,57233.4865234375,58774.752109375,23.52371561411489
2024-07-05 06:00:00,54761.484375,54761.484375,53919.34375,54260.15625,1164382208,-0.008303015179420666,0.009420795709371025,54822.70625,57052.606640625,58643.887578125,20.205065465718334
2024-07-05 07:00:00,54274.96484375,54403.3671875,54015.4140625,54373.44140625,336265216,0.0020856383247707037,0.009341818085730645,54498.49140625,56885.466015625,58511.526171875,21.643691908638957
